//
// Example data file for Orient 3 (Vollmer, 2015)
// Latitude and longitude formated as spherical projection data
//
// Modern continental outlines from data file Modern.cno of EdGCM Global Climate
// Modeling software (2005) http://edgcm.columbia.edu/:
//
// Chandler, M.A., S.J. Richards, and M.J. Shopsin, 2005: EdGCM: Enhancing climate 
// science education through climate modeling research projects. In Proceedings of the 
// 85th Annual Meeting of the American Meteorological Society, 14th Symposium on 
// Education, Jan 8-14, 2005, San Diego, CA, pp. P1.5. http://edgcm.columbia.edu
//
// Note: This file contains NaN (Not a Number) values for latitude and longitude to 
// indicate the end of a polygon. The original file used a single "999" value instead.
// A type "CO" is assigned, and a comment column contains the polygon name.
//
// -------------------------------------------------------------------------------------
Lat Sphere	Long Sphere	Type	Comment
22.83	279.92	CO	CO-10
23.00	279.50	CO	CO-10
23.00	279.00	CO	CO-10
23.17	278.50	CO	CO-10
23.17	278.00	CO	CO-10
23.00	277.50	CO	CO-10
22.92	277.00	CO	CO-10
22.83	276.50	CO	CO-10
22.58	276.00	CO	CO-10
22.33	275.67	CO	CO-10
22.00	275.67	CO	CO-10
21.83	275.17	CO	CO-10
NaN	NaN	CO	End polygon
18.33	285.50	CO	CO-11
18.00	286.17	CO	CO-11
18.17	286.33	CO	CO-11
18.17	286.83	CO	CO-11
18.08	287.25	CO	CO-11
18.17	287.67	CO	CO-11
18.08	288.17	CO	CO-11
17.58	288.58	CO	CO-11
18.00	288.92	CO	CO-11
18.25	288.92	CO	CO-11
18.42	289.42	CO	CO-11
18.17	289.42	CO	CO-11
18.25	289.92	CO	CO-11
18.42	290.50	CO	CO-11
18.42	291.00	CO	CO-11
18.08	291.33	CO	CO-11
18.50	291.67	CO	CO-11
18.92	291.25	CO	CO-11
19.08	290.42	CO	CO-11
19.33	290.83	CO	CO-11
19.33	290.25	CO	CO-11
19.67	290.08	CO	CO-11
19.75	289.50	CO	CO-11
19.83	289.00	CO	CO-11
19.83	288.33	CO	CO-11
19.77	288.20	CO	CO-11
19.67	288.00	CO	CO-11
19.92	287.42	CO	CO-11
19.92	286.83	CO	CO-11
19.67	286.50	CO	CO-11
19.67	287.00	CO	CO-11
19.33	287.25	CO	CO-11
19.00	287.25	CO	CO-11
18.58	287.67	CO	CO-11
18.33	287.25	CO	CO-11
18.33	286.75	CO	CO-11
18.50	286.33	CO	CO-11
18.58	285.83	CO	CO-11
18.33	285.50	CO	CO-11
NaN	NaN	CO	End polygon
18.00	292.83	CO	CO-12
17.92	293.25	CO	CO-12
18.00	293.67	CO	CO-12
18.00	294.08	CO	CO-12
18.25	294.33	CO	CO-12
18.50	294.00	CO	CO-12
18.50	293.42	CO	CO-12
18.50	292.83	CO	CO-12
18.00	292.83	CO	CO-12
NaN	NaN	CO	End polygon
47.92	300.67	CO	CO-13
47.50	300.83	CO	CO-13
47.67	301.58	CO	CO-13
47.58	302.42	CO	CO-13
47.58	303.17	CO	CO-13
47.58	303.92	CO	CO-13
47.50	304.58	CO	CO-13
47.17	304.58	CO	CO-13
46.92	304.08	CO	CO-13
46.83	304.67	CO	CO-13
47.33	305.17	CO	CO-13
47.42	305.58	CO	CO-13
47.33	306.08	CO	CO-13
46.83	305.83	CO	CO-13
47.08	306.33	CO	CO-13
46.67	306.33	CO	CO-13
46.67	306.92	CO	CO-13
47.17	307.08	CO	CO-13
47.67	307.25	CO	CO-13
47.58	306.75	CO	CO-13
48.08	307.00	CO	CO-13
48.00	306.67	CO	CO-13
47.58	306.33	CO	CO-13
47.75	306.08	CO	CO-13
48.08	306.25	CO	CO-13
48.58	307.00	CO	CO-13
48.50	306.25	CO	CO-13
48.83	306.00	CO	CO-13
49.25	306.50	CO	CO-13
49.42	306.00	CO	CO-13
49.42	305.33	CO	CO-13
49.33	304.67	CO	CO-13
49.67	304.08	CO	CO-13
49.92	304.50	CO	CO-13
50.08	303.92	CO	CO-13
49.75	303.17	CO	CO-13
50.25	303.50	CO	CO-13
50.58	303.83	CO	CO-13
51.08	304.25	CO	CO-13
51.58	304.50	CO	CO-13
51.58	304.00	CO	CO-13
51.33	303.33	CO	CO-13
51.00	303.00	CO	CO-13
50.58	302.75	CO	CO-13
50.08	302.33	CO	CO-13
49.50	302.08	CO	CO-13
49.00	301.58	CO	CO-13
48.58	301.25	CO	CO-13
48.50	301.58	CO	CO-13
48.17	301.08	CO	CO-13
47.92	300.67	CO	CO-13
NaN	NaN	CO	End polygon
71.75	270.00	CO	CO-14
71.33	271.00	CO	CO-14
70.83	271.75	CO	CO-14
70.42	272.67	CO	CO-14
70.08	274.25	CO	CO-14
70.08	275.67	CO	CO-14
69.92	277.67	CO	CO-14
70.00	278.67	CO	CO-14
69.58	280.17	CO	CO-14
69.75	281.00	CO	CO-14
70.25	281.92	CO	CO-14
69.83	282.50	CO	CO-14
69.33	284.17	CO	CO-14
68.67	283.83	CO	CO-14
69.00	285.00	CO	CO-14
68.50	285.75	CO	CO-14
68.17	287.00	CO	CO-14
67.67	287.33	CO	CO-14
67.25	287.67	CO	CO-14
66.92	287.00	CO	CO-14
66.50	286.25	CO	CO-14
66.17	285.42	CO	CO-14
65.67	286.33	CO	CO-14
65.33	285.33	CO	CO-14
65.33	284.00	CO	CO-14
65.50	282.50	CO	CO-14
65.17	282.33	CO	CO-14
65.08	281.75	CO	CO-14
64.67	281.42	CO	CO-14
64.25	282.00	CO	CO-14
64.25	283.50	CO	CO-14
64.50	284.25	CO	CO-14
64.42	285.33	CO	CO-14
64.17	286.33	CO	CO-14
64.00	287.25	CO	CO-14
63.75	288.08	CO	CO-14
63.33	288.08	CO	CO-14
63.00	288.92	CO	CO-14
62.83	289.67	CO	CO-14
62.67	290.67	CO	CO-14
62.42	291.00	CO	CO-14
62.17	291.92	CO	CO-14
62.00	292.83	CO	CO-14
61.92	293.83	CO	CO-14
62.33	293.83	CO	CO-14
62.67	293.08	CO	CO-14
63.08	292.25	CO	CO-14
63.42	291.50	CO	CO-14
63.83	291.08	CO	CO-14
63.58	292.25	CO	CO-14
63.25	293.17	CO	CO-14
62.92	294.25	CO	CO-14
62.92	295.50	CO	CO-14
63.58	295.75	CO	CO-14
64.00	295.00	CO	CO-14
64.50	294.92	CO	CO-14
64.83	294.25	CO	CO-14
65.25	293.17	CO	CO-14
65.75	292.58	CO	CO-14
66.42	292.83	CO	CO-14
65.92	294.50	CO	CO-14
65.33	295.00	CO	CO-14
65.00	296.17	CO	CO-14
65.50	296.50	CO	CO-14
65.67	297.67	CO	CO-14
66.08	297.92	CO	CO-14
66.67	298.58	CO	CO-14
67.00	297.83	CO	CO-14
67.33	296.83	CO	CO-14
67.67	295.75	CO	CO-14
68.08	294.83	CO	CO-14
68.08	293.25	CO	CO-14
68.50	291.92	CO	CO-14
69.00	291.92	CO	CO-14
69.17	293.25	CO	CO-14
69.58	292.08	CO	CO-14
70.00	292.50	CO	CO-14
70.50	291.67	CO	CO-14
70.83	290.25	CO	CO-14
71.42	288.75	CO	CO-14
71.67	287.58	CO	CO-14
71.75	286.00	CO	CO-14
72.25	286.00	CO	CO-14
72.58	285.67	CO	CO-14
72.50	284.25	CO	CO-14
72.70	283.17	CO	CO-14
72.80	282.17	CO	CO-14
72.47	281.00	CO	CO-14
72.47	279.83	CO	CO-14
72.17	278.83	CO	CO-14
72.67	279.17	CO	CO-14
73.13	278.50	CO	CO-14
73.58	278.83	CO	CO-14
73.83	278.33	CO	CO-14
73.75	277.08	CO	CO-14
73.42	275.67	CO	CO-14
73.00	274.50	CO	CO-14
72.50	274.42	CO	CO-14
72.08	274.33	CO	CO-14
71.67	274.67	CO	CO-14
72.00	273.67	CO	CO-14
72.42	273.58	CO	CO-14
72.83	273.50	CO	CO-14
73.25	273.92	CO	CO-14
73.53	274.50	CO	CO-14
73.80	276.00	CO	CO-14
73.83	274.58	CO	CO-14
73.83	273.00	CO	CO-14
73.58	272.00	CO	CO-14
73.17	270.92	CO	CO-14
72.75	270.42	CO	CO-14
72.33	270.00	CO	CO-14
71.75	270.00	CO	CO-14
NaN	NaN	CO	End polygon
77.03	263.83	CO	CO-15
76.67	263.75	CO	CO-15
76.25	264.92	CO	CO-15
76.33	266.75	CO	CO-15
76.08	267.83	CO	CO-15
75.67	268.17	CO	CO-15
75.25	267.83	CO	CO-15
74.75	268.00	CO	CO-15
74.53	270.00	CO	CO-15
74.47	271.83	CO	CO-15
74.42	273.50	CO	CO-15
74.42	275.25	CO	CO-15
74.75	276.33	CO	CO-15
74.50	277.83	CO	CO-15
74.67	279.58	CO	CO-15
75.08	280.17	CO	CO-15
75.47	280.17	CO	CO-15
75.72	278.42	CO	CO-15
75.72	276.92	CO	CO-15
75.82	275.17	CO	CO-15
75.58	273.25	CO	CO-15
75.70	271.25	CO	CO-15
75.98	269.83	CO	CO-15
76.17	270.33	CO	CO-15
76.37	269.25	CO	CO-15
76.65	268.75	CO	CO-15
76.65	267.00	CO	CO-15
76.92	265.67	CO	CO-15
77.03	263.83	CO	CO-15
NaN	NaN	CO	End polygon
80.00	265.00	CO	CO-16
79.72	266.17	CO	CO-16
79.33	266.83	CO	CO-16
78.98	266.33	CO	CO-16
78.53	266.67	CO	CO-16
78.17	268.00	CO	CO-16
78.17	270.75	CO	CO-16
78.53	271.92	CO	CO-16
79.00	272.75	CO	CO-16
79.25	274.08	CO	CO-16
79.63	274.08	CO	CO-16
79.75	272.33	CO	CO-16
80.17	272.83	CO	CO-16
80.42	272.00	CO	CO-16
80.50	269.75	CO	CO-16
80.80	268.67	CO	CO-16
81.25	268.00	CO	CO-16
81.25	266.42	CO	CO-16
80.80	266.25	CO	CO-16
80.45	265.00	CO	CO-16
80.00	265.00	CO	CO-16
NaN	NaN	CO	End polygon
81.50	269.50	CO	CO-17
81.00	270.00	CO	CO-17
80.67	271.75	CO	CO-17
80.67	274.50	CO	CO-17
80.80	276.50	CO	CO-17
80.80	279.33	CO	CO-17
80.92	282.33	CO	CO-17
80.63	280.42	CO	CO-17
80.47	277.50	CO	CO-17
80.25	276.33	CO	CO-17
80.42	274.17	CO	CO-17
79.87	273.33	CO	CO-17
79.70	274.83	CO	CO-17
79.25	274.83	CO	CO-17
78.87	275.42	CO	CO-17
78.75	274.00	CO	CO-17
78.17	272.42	CO	CO-17
77.92	274.42	CO	CO-17
77.83	272.00	CO	CO-17
77.42	272.00	CO	CO-17
77.25	273.00	CO	CO-17
77.13	271.83	CO	CO-17
76.83	270.50	CO	CO-17
76.42	270.50	CO	CO-17
76.33	272.25	CO	CO-17
76.25	274.83	CO	CO-17
76.42	276.00	CO	CO-17
76.33	277.33	CO	CO-17
76.50	278.42	CO	CO-17
76.17	279.00	CO	CO-17
76.42	281.00	CO	CO-17
76.83	282.25	CO	CO-17
77.25	280.75	CO	CO-17
77.58	282.33	CO	CO-17
77.92	282.00	CO	CO-17
78.00	284.17	CO	CO-17
78.50	285.00	CO	CO-17
79.00	285.00	CO	CO-17
79.50	286.00	CO	CO-17
79.72	288.50	CO	CO-17
80.20	290.00	CO	CO-17
80.58	291.17	CO	CO-17
80.95	293.25	CO	CO-17
81.42	295.67	CO	CO-17
81.67	295.75	CO	CO-17
81.95	297.50	CO	CO-17
82.20	298.83	CO	CO-17
82.42	298.83	CO	CO-17
82.55	297.08	CO	CO-17
82.80	295.58	CO	CO-17
82.92	292.83	CO	CO-17
83.08	290.25	CO	CO-17
83.08	287.50	CO	CO-17
82.98	285.50	CO	CO-17
83.05	283.17	CO	CO-17
82.92	279.25	CO	CO-17
82.58	277.42	CO	CO-17
82.33	275.00	CO	CO-17
82.13	273.33	CO	CO-17
81.92	273.33	CO	CO-17
81.92	271.00	CO	CO-17
81.50	269.50	CO	CO-17
NaN	NaN	CO	End polygon
72.92	257.08	CO	CO-18
72.63	257.67	CO	CO-18
72.25	258.00	CO	CO-18
72.25	259.08	CO	CO-18
71.83	260.08	CO	CO-18
71.33	261.00	CO	CO-18
71.67	262.17	CO	CO-18
71.83	263.58	CO	CO-18
72.42	263.75	CO	CO-18
72.98	263.33	CO	CO-18
73.17	261.92	CO	CO-18
73.63	262.92	CO	CO-18
74.13	262.25	CO	CO-18
73.92	261.17	CO	CO-18
74.00	259.83	CO	CO-18
73.83	258.75	CO	CO-18
73.50	258.58	CO	CO-18
73.03	259.50	CO	CO-18
73.07	258.00	CO	CO-18
72.92	257.08	CO	CO-18
NaN	NaN	CO	End polygon
75.25	242.25	CO	CO-19
75.13	243.67	CO	CO-19
74.97	244.75	CO	CO-19
75.25	245.75	CO	CO-19
74.92	246.75	CO	CO-19
74.72	245.50	CO	CO-19
74.50	246.00	CO	CO-19
74.42	247.25	CO	CO-19
74.53	248.33	CO	CO-19
74.80	249.33	CO	CO-19
75.00	250.50	CO	CO-19
74.95	252.58	CO	CO-19
75.03	253.83	CO	CO-19
75.47	254.00	CO	CO-19
75.87	254.33	CO	CO-19
76.02	253.00	CO	CO-19
76.33	251.42	CO	CO-19
76.80	250.83	CO	CO-19
76.58	250.00	CO	CO-19
76.25	249.25	CO	CO-19
76.10	250.17	CO	CO-19
75.83	249.92	CO	CO-19
75.50	250.58	CO	CO-19
75.57	248.58	CO	CO-19
75.92	248.00	CO	CO-19
76.17	247.25	CO	CO-19
76.42	245.67	CO	CO-19
76.47	244.25	CO	CO-19
76.13	243.58	CO	CO-19
75.67	242.83	CO	CO-19
75.25	242.25	CO	CO-19
NaN	NaN	CO	End polygon
71.60	241.00	CO	CO-20
71.37	242.25	CO	CO-20
71.03	241.92	CO	CO-20
70.75	242.92	CO	CO-20
70.67	244.58	CO	CO-20
70.70	246.00	CO	CO-20
70.42	247.33	CO	CO-20
70.17	246.00	CO	CO-20
70.17	244.50	CO	CO-20
70.12	243.25	CO	CO-20
69.50	243.58	CO	CO-20
69.25	244.83	CO	CO-20
69.25	246.25	CO	CO-20
68.58	246.92	CO	CO-20
68.65	248.33	CO	CO-20
68.75	250.00	CO	CO-20
69.00	251.58	CO	CO-20
69.17	252.92	CO	CO-20
69.50	254.00	CO	CO-20
69.15	254.92	CO	CO-20
68.87	256.17	CO	CO-20
69.00	257.42	CO	CO-20
69.30	258.50	CO	CO-20
69.67	258.00	CO	CO-20
69.75	259.17	CO	CO-20
70.22	259.33	CO	CO-20
70.40	257.67	CO	CO-20
70.67	256.25	CO	CO-20
71.05	255.25	CO	CO-20
71.63	255.42	CO	CO-20
72.17	254.83	CO	CO-20
72.58	254.50	CO	CO-20
73.05	255.33	CO	CO-20
73.42	255.83	CO	CO-20
73.70	255.00	CO	CO-20
73.67	253.42	CO	CO-20
73.17	252.58	CO	CO-20
72.67	252.00	CO	CO-20
73.00	250.42	CO	CO-20
72.85	249.17	CO	CO-20
73.08	248.08	CO	CO-20
72.72	246.75	CO	CO-20
73.30	246.33	CO	CO-20
73.30	245.17	CO	CO-20
73.02	244.25	CO	CO-20
72.83	243.00	CO	CO-20
72.58	242.00	CO	CO-20
72.30	242.00	CO	CO-20
72.03	241.17	CO	CO-20
71.60	241.00	CO	CO-20
NaN	NaN	CO	End polygon
72.08	234.75	CO	CO-21
71.67	236.17	CO	CO-21
71.08	236.92	CO	CO-21
71.33	238.25	CO	CO-21
71.42	239.42	CO	CO-21
71.92	240.33	CO	CO-21
72.58	240.75	CO	CO-21
72.92	242.17	CO	CO-21
73.20	243.50	CO	CO-21
73.50	244.92	CO	CO-21
73.83	243.42	CO	CO-21
74.25	242.42	CO	CO-21
74.25	240.58	CO	CO-21
74.50	238.83	CO	CO-21
74.25	237.33	CO	CO-21
74.08	235.58	CO	CO-21
73.50	236.25	CO	CO-21
72.98	236.00	CO	CO-21
72.50	235.33	CO	CO-21
72.08	234.75	CO	CO-21
NaN	NaN	CO	End polygon
78.17	287.00	CO	CO-22
77.87	288.33	CO	CO-22
77.92	289.67	CO	CO-22
77.58	290.00	CO	CO-22
77.35	291.58	CO	CO-22
77.25	290.00	CO	CO-22
77.02	288.83	CO	CO-22
76.80	289.75	CO	CO-22
76.60	291.25	CO	CO-22
76.38	290.50	CO	CO-22
76.13	291.50	CO	CO-22
75.92	293.42	CO	CO-22
76.13	294.67	CO	CO-22
76.17	296.58	CO	CO-22
76.17	298.33	CO	CO-22
75.82	300.00	CO	CO-22
75.67	301.67	CO	CO-22
75.32	301.67	CO	CO-22
74.97	302.50	CO	CO-22
74.50	303.50	CO	CO-22
74.00	303.50	CO	CO-22
73.58	304.33	CO	CO-22
73.17	304.50	CO	CO-22
72.58	304.17	CO	CO-22
72.17	304.67	CO	CO-22
71.68	304.25	CO	CO-22
71.42	304.75	CO	CO-22
71.42	306.00	CO	CO-22
71.75	306.67	CO	CO-22
71.17	307.25	CO	CO-22
71.00	308.42	CO	CO-22
70.50	308.75	CO	CO-22
70.80	307.17	CO	CO-22
70.83	305.75	CO	CO-22
70.25	305.42	CO	CO-22
69.67	305.17	CO	CO-22
69.30	306.33	CO	CO-22
69.47	307.83	CO	CO-22
69.92	308.75	CO	CO-22
69.33	309.25	CO	CO-22
68.58	309.00	CO	CO-22
68.58	307.42	CO	CO-22
68.17	306.67	CO	CO-22
67.58	306.33	CO	CO-22
67.00	306.25	CO	CO-22
66.50	306.50	CO	CO-22
66.00	306.50	CO	CO-22
65.50	307.58	CO	CO-22
64.92	308.00	CO	CO-22
64.33	308.00	CO	CO-22
64.00	308.67	CO	CO-22
63.58	308.75	CO	CO-22
62.83	309.67	CO	CO-22
62.50	309.92	CO	CO-22
61.92	310.50	CO	CO-22
61.42	311.00	CO	CO-22
60.83	312.00	CO	CO-22
60.75	313.33	CO	CO-22
60.58	314.25	CO	CO-22
60.17	314.83	CO	CO-22
59.83	316.08	CO	CO-22
60.00	316.75	CO	CO-22
60.50	317.17	CO	CO-22
61.00	317.25	CO	CO-22
61.50	317.50	CO	CO-22
62.00	318.00	CO	CO-22
62.67	317.58	CO	CO-22
63.00	318.50	CO	CO-22
63.50	319.25	CO	CO-22
64.00	319.50	CO	CO-22
64.50	319.58	CO	CO-22
65.17	319.00	CO	CO-22
65.08	320.00	CO	CO-22
65.50	320.33	CO	CO-22
65.67	321.50	CO	CO-22
65.67	323.00	CO	CO-22
66.00	324.33	CO	CO-22
66.33	325.25	CO	CO-22
66.67	326.08	CO	CO-22
67.08	326.58	CO	CO-22
67.50	327.00	CO	CO-22
67.92	327.83	CO	CO-22
68.17	328.67	CO	CO-22
68.17	330.00	CO	CO-22
68.42	331.25	CO	CO-22
68.58	332.50	CO	CO-22
68.83	333.75	CO	CO-22
69.08	334.75	CO	CO-22
69.42	335.75	CO	CO-22
69.75	336.83	CO	CO-22
70.08	337.50	CO	CO-22
70.17	336.25	CO	CO-22
70.42	334.92	CO	CO-22
70.17	333.67	CO	CO-22
70.42	333.67	CO	CO-22
70.67	334.75	CO	CO-22
71.17	334.50	CO	CO-22
71.33	335.50	CO	CO-22
71.00	335.75	CO	CO-22
70.58	336.00	CO	CO-22
70.42	336.92	CO	CO-22
70.50	338.17	CO	CO-22
71.00	338.25	CO	CO-22
71.42	338.25	CO	CO-22
71.83	337.42	CO	CO-22
72.17	336.33	CO	CO-22
72.50	335.42	CO	CO-22
72.30	336.67	CO	CO-22
72.08	338.00	CO	CO-22
72.42	338.25	CO	CO-22
72.92	338.00	CO	CO-22
73.05	337.00	CO	CO-22
73.25	337.83	CO	CO-22
73.42	338.42	CO	CO-22
73.47	339.67	CO	CO-22
73.83	339.67	CO	CO-22
74.00	338.50	CO	CO-22
74.25	340.75	CO	CO-22
74.67	341.17	CO	CO-22
74.67	339.92	CO	CO-22
75.20	340.58	CO	CO-22
75.70	340.58	CO	CO-22
76.20	340.00	CO	CO-22
76.30	338.50	CO	CO-22
76.67	338.58	CO	CO-22
76.92	339.67	CO	CO-22
76.75	341.58	CO	CO-22
77.08	341.83	CO	CO-22
77.58	341.17	CO	CO-22
77.92	340.33	CO	CO-22
78.42	340.83	CO	CO-22
78.83	340.50	CO	CO-22
79.13	341.50	CO	CO-22
79.53	341.92	CO	CO-22
79.97	342.83	CO	CO-22
80.42	344.17	CO	CO-22
80.75	345.67	CO	CO-22
81.32	348.33	CO	CO-22
81.68	346.75	CO	CO-22
81.80	343.58	CO	CO-22
81.48	341.83	CO	CO-22
81.58	340.50	CO	CO-22
81.32	339.25	CO	CO-22
81.08	337.50	CO	CO-22
80.92	335.17	CO	CO-22
81.37	336.33	CO	CO-22
81.63	338.00	CO	CO-22
81.80	338.67	CO	CO-22
82.08	338.33	CO	CO-22
82.03	336.33	CO	CO-22
81.75	336.33	CO	CO-22
81.68	334.67	CO	CO-22
82.07	334.67	CO	CO-22
82.07	330.17	CO	CO-22
82.25	331.75	CO	CO-22
82.22	334.42	CO	CO-22
82.32	337.83	CO	CO-22
82.57	340.00	CO	CO-22
82.85	338.33	CO	CO-22
82.98	336.00	CO	CO-22
83.25	335.17	CO	CO-22
83.55	332.67	CO	CO-22
83.58	328.50	CO	CO-22
83.65	324.00	CO	CO-22
83.42	320.50	CO	CO-22
83.20	316.00	CO	CO-22
82.83	313.50	CO	CO-22
82.42	312.67	CO	CO-22
82.47	309.50	CO	CO-22
82.00	308.75	CO	CO-22
82.33	305.50	CO	CO-22
82.08	300.67	CO	CO-22
81.75	298.00	CO	CO-22
81.42	298.75	CO	CO-22
81.13	298.17	CO	CO-22
81.18	296.25	CO	CO-22
80.92	295.00	CO	CO-22
80.53	293.25	CO	CO-22
80.08	292.33	CO	CO-22
80.08	295.00	CO	CO-22
79.75	295.50	CO	CO-22
79.20	294.33	CO	CO-22
79.02	291.33	CO	CO-22
78.75	289.67	CO	CO-22
78.58	287.67	CO	CO-22
78.17	287.00	CO	CO-22
NaN	NaN	CO	End polygon
65.50	335.67	CO	CO-23
65.42	336.42	CO	CO-23
65.58	337.25	CO	CO-23
65.42	337.92	CO	CO-23
65.08	337.17	CO	CO-23
64.75	336.00	CO	CO-23
64.75	337.42	CO	CO-23
64.25	338.00	CO	CO-23
63.83	337.25	CO	CO-23
63.83	339.00	CO	CO-23
63.58	340.00	CO	CO-23
63.42	341.25	CO	CO-23
63.75	342.33	CO	CO-23
63.83	343.25	CO	CO-23
64.17	344.17	CO	CO-23
64.42	345.50	CO	CO-23
64.92	346.33	CO	CO-23
65.50	346.33	CO	CO-23
65.75	345.33	CO	CO-23
66.33	345.25	CO	CO-23
66.25	344.33	CO	CO-23
66.50	343.75	CO	CO-23
66.17	343.17	CO	CO-23
66.00	342.42	CO	CO-23
66.17	341.75	CO	CO-23
66.08	340.75	CO	CO-23
65.83	340.33	CO	CO-23
66.08	339.75	CO	CO-23
65.58	339.67	CO	CO-23
65.42	338.58	CO	CO-23
66.00	338.50	CO	CO-23
66.33	337.75	CO	CO-23
66.42	337.00	CO	CO-23
66.17	337.00	CO	CO-23
66.17	336.33	CO	CO-23
65.83	336.25	CO	CO-23
65.50	335.67	CO	CO-23
NaN	NaN	CO	End polygon
0.00	9.33	CO	CO-24(AF-AS)
-0.50	9.25	CO	CO-24(AF-AS)
-0.83	8.75	CO	CO-24(AF-AS)
-1.33	9.00	CO	CO-24(AF-AS)
-1.83	9.17	CO	CO-24(AF-AS)
-2.25	9.50	CO	CO-24(AF-AS)
-2.75	9.83	CO	CO-24(AF-AS)
-3.08	10.33	CO	CO-24(AF-AS)
-3.42	10.67	CO	CO-24(AF-AS)
-3.75	11.00	CO	CO-24(AF-AS)
-4.08	11.33	CO	CO-24(AF-AS)
-4.50	11.58	CO	CO-24(AF-AS)
-4.92	11.92	CO	CO-24(AF-AS)
-5.33	12.17	CO	CO-24(AF-AS)
-5.75	12.17	CO	CO-24(AF-AS)
-5.82	12.21	CO	CO-24(AF-AS)
-6.00	12.33	CO	CO-24(AF-AS)
-6.17	12.37	CO	CO-24(AF-AS)
-6.42	12.42	CO	CO-24(AF-AS)
-6.75	12.67	CO	CO-24(AF-AS)
-7.25	12.92	CO	CO-24(AF-AS)
-7.75	13.00	CO	CO-24(AF-AS)
-8.17	13.25	CO	CO-24(AF-AS)
-8.67	13.42	CO	CO-24(AF-AS)
-9.17	13.00	CO	CO-24(AF-AS)
-9.42	13.17	CO	CO-24(AF-AS)
-9.92	13.33	CO	CO-24(AF-AS)
-10.33	13.58	CO	CO-24(AF-AS)
-10.67	13.83	CO	CO-24(AF-AS)
-11.25	13.92	CO	CO-24(AF-AS)
-11.83	13.83	CO	CO-24(AF-AS)
-12.25	13.67	CO	CO-24(AF-AS)
-12.67	13.42	CO	CO-24(AF-AS)
-12.92	13.00	CO	CO-24(AF-AS)
-13.33	12.67	CO	CO-24(AF-AS)
-13.92	12.50	CO	CO-24(AF-AS)
-14.50	12.33	CO	CO-24(AF-AS)
-15.00	12.17	CO	CO-24(AF-AS)
-15.50	12.08	CO	CO-24(AF-AS)
-16.00	11.83	CO	CO-24(AF-AS)
-16.50	11.83	CO	CO-24(AF-AS)
-17.00	11.75	CO	CO-24(AF-AS)
-17.42	11.75	CO	CO-24(AF-AS)
-17.92	11.83	CO	CO-24(AF-AS)
-18.50	12.08	CO	CO-24(AF-AS)
-18.83	12.42	CO	CO-24(AF-AS)
-19.25	12.67	CO	CO-24(AF-AS)
-19.75	12.92	CO	CO-24(AF-AS)
-20.25	13.25	CO	CO-24(AF-AS)
-20.83	13.42	CO	CO-24(AF-AS)
-21.25	13.75	CO	CO-24(AF-AS)
-21.67	13.92	CO	CO-24(AF-AS)
-22.08	14.33	CO	CO-24(AF-AS)
-22.50	14.50	CO	CO-24(AF-AS)
-22.92	14.42	CO	CO-24(AF-AS)
-23.50	14.50	CO	CO-24(AF-AS)
-24.00	14.50	CO	CO-24(AF-AS)
-24.42	14.58	CO	CO-24(AF-AS)
-25.00	14.83	CO	CO-24(AF-AS)
-25.50	14.83	CO	CO-24(AF-AS)
-25.92	14.92	CO	CO-24(AF-AS)
-26.42	15.08	CO	CO-24(AF-AS)
-27.00	15.25	CO	CO-24(AF-AS)
-27.50	15.33	CO	CO-24(AF-AS)
-27.83	15.67	CO	CO-24(AF-AS)
-28.25	15.92	CO	CO-24(AF-AS)
-28.58	16.42	CO	CO-24(AF-AS)
-29.00	16.75	CO	CO-24(AF-AS)
-29.58	16.92	CO	CO-24(AF-AS)
-30.00	17.17	CO	CO-24(AF-AS)
-30.58	17.33	CO	CO-24(AF-AS)
-31.00	17.58	CO	CO-24(AF-AS)
-31.42	17.92	CO	CO-24(AF-AS)
-32.00	18.25	CO	CO-24(AF-AS)
-32.58	18.33	CO	CO-24(AF-AS)
-32.83	18.08	CO	CO-24(AF-AS)
-32.83	17.83	CO	CO-24(AF-AS)
-33.42	18.25	CO	CO-24(AF-AS)
-33.83	18.42	CO	CO-24(AF-AS)
-34.25	18.42	CO	CO-24(AF-AS)
-34.08	18.75	CO	CO-24(AF-AS)
-34.42	19.17	CO	CO-24(AF-AS)
-34.75	19.58	CO	CO-24(AF-AS)
-34.75	20.17	CO	CO-24(AF-AS)
-34.50	20.50	CO	CO-24(AF-AS)
-34.42	21.08	CO	CO-24(AF-AS)
-34.42	21.75	CO	CO-24(AF-AS)
-34.17	22.08	CO	CO-24(AF-AS)
-34.08	22.67	CO	CO-24(AF-AS)
-34.17	23.25	CO	CO-24(AF-AS)
-34.00	23.67	CO	CO-24(AF-AS)
-34.17	24.25	CO	CO-24(AF-AS)
-34.25	24.75	CO	CO-24(AF-AS)
-34.00	25.08	CO	CO-24(AF-AS)
-34.00	25.75	CO	CO-24(AF-AS)
-33.75	26.00	CO	CO-24(AF-AS)
-33.75	26.58	CO	CO-24(AF-AS)
-33.67	27.08	CO	CO-24(AF-AS)
-33.33	27.50	CO	CO-24(AF-AS)
-33.00	28.08	CO	CO-24(AF-AS)
-32.75	28.50	CO	CO-24(AF-AS)
-32.42	28.83	CO	CO-24(AF-AS)
-32.00	29.25	CO	CO-24(AF-AS)
-31.67	29.58	CO	CO-24(AF-AS)
